date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,account,daily_gain,posts_per_day,month,growth_rate
2025-08-30,19541,296,952,24.085,4656.1,50.3,1.08,12.0,overtake,33.0,1.7142857142857142,2025-08,0.16887569725193183
2025-08-31,19545,296,953,26.032,5031.6,56.3,1.119,10.0,overtake,4.0,1.4285714285714286,2025-08,0.020465592223074956
2025-09-01,19558,296,954,26.783,5180.7,57.6,1.112,8.0,overtake,13.0,1.1428571428571428,2025-09,0.06646896410675938
2025-09-02,19571,296,955,27.639,5349.8,59.4,1.11,8.0,overtake,13.0,1.1428571428571428,2025-09,0.06642481222216544
2025-09-03,19583,296,955,27.628,5351.3,59.0,1.103,8.0,overtake,12.0,1.1428571428571428,2025-09,0.06127763876831946
2025-09-04,19605,296,955,28.716,5566.6,63.2,1.135,5.0,overtake,22.0,0.7142857142857143,2025-09,0.11221627135934711
2025-09-05,19619,296,955,28.876,5601.5,63.7,1.137,5.0,overtake,14.0,0.7142857142857143,2025-09,0.07135939650338957
2025-09-06,19625,296,959,29.479,5721.0,64.3,1.124,7.0,overtake,6.0,1.0,2025-09,0.030573248407643316
2025-09-07,19643,297,961,29.965,5821.3,64.8,1.113,8.0,overtake,18.0,1.1428571428571428,2025-09,0.09163569719492949
2025-09-08,19670,297,963,22.118,4294.5,56.2,1.309,9.0,overtake,27.0,1.2857142857142858,2025-09,0.13726487036095578
2025-09-09,19683,297,964,12.164,2365.8,28.5,1.205,9.0,overtake,13.0,1.2857142857142858,2025-09,0.06604684245287812
2025-09-10,19685,298,966,9.045,1769.2,11.3,0.639,9.0,overtake,2.0,1.2857142857142858,2025-09,0.01016002032004064
2025-09-11,19693,298,968,9.854,1928.0,12.5,0.648,13.0,overtake,8.0,1.8571428571428572,2025-09,0.04062357182755294
2025-09-12,19721,298,971,9.92,1943.8,12.6,0.648,16.0,overtake,28.0,2.2857142857142856,2025-09,0.14198062978550782
2025-09-13,19751,298,975,11.051,2170.9,11.8,0.544,16.0,overtake,30.0,2.2857142857142856,2025-09,0.15189104349146879
2025-09-14,19786,299,979,9.306,1830.5,10.8,0.59,16.0,overtake,35.0,2.2857142857142856,2025-09,0.17689275245122815
2025-09-15,19811,299,980,10.14,1997.8,11.1,0.556,17.0,overtake,25.0,2.4285714285714284,2025-09,0.12619251930745545
2025-09-16,19829,299,981,11.423,2244.3,20.8,0.927,17.0,overtake,18.0,2.4285714285714284,2025-09,0.0907761359624792
2025-09-17,19874,299,982,11.636,2290.9,21.6,0.943,16.0,overtake,45.0,2.2857142857142856,2025-09,0.22642648686726374
2025-09-18,19898,301,982,14.75,2903.1,31.9,1.099,16.0,overtake,24.0,2.2857142857142856,2025-09,0.12061513719971856
2025-09-19,19907,301,983,15.336,3020.3,32.7,1.083,14.0,overtake,9.0,2.0,2025-09,0.045210227558145376
2025-09-20,19922,303,984,18.182,3584.1,38.2,1.066,9.0,overtake,15.0,1.2857142857142858,2025-09,0.07529364521634374
2025-09-21,19935,303,985,17.635,3451.8,63.8,1.848,6.0,overtake,13.0,0.8571428571428571,2025-09,0.06521193880110358
2025-09-22,19941,303,986,18.298,3582.7,66.1,1.845,6.0,overtake,6.0,0.8571428571428571,2025-09,0.030088761847449977
2025-09-23,19943,304,987,18.41,3605.0,66.5,1.845,6.0,overtake,2.0,0.8571428571428571,2025-09,0.010028581457152887
2025-09-24,19951,304,988,18.7,3662.5,68.4,1.868,6.0,overtake,8.0,0.8571428571428571,2025-09,0.040098240689689736
2025-09-25,19958,306,989,20.831,4081.7,75.8,1.857,6.0,overtake,7.0,0.8571428571428571,2025-09,0.035073654674817115
2025-09-26,19963,308,990,20.352,3984.7,78.2,1.963,7.0,overtake,5.0,1.0,2025-09,0.025046335721084004
2025-09-27,20050,309,990,21.125,4156.7,78.8,1.896,6.0,overtake,87.0,0.8571428571428571,2025-09,0.4339152119700748
2025-09-28,20138,311,995,25.901,5131.8,84.1,1.639,6.0,overtake,88.0,0.8571428571428571,2025-09,0.4369848048465587
2025-09-29,20202,311,995,29.655,5902.3,88.6,1.501,9.0,overtake,64.0,1.2857142857142858,2025-09,0.31680031680031684
2025-09-30,20231,312,996,28.567,5700.8,78.5,1.377,8.0,overtake,29.0,1.1428571428571428,2025-09,0.14334437249765214
2025-10-01,20288,313,998,29.651,5934.8,80.7,1.36,8.0,overtake,57.0,1.1428571428571428,2025-10,0.28095425867507884
2025-10-02,20347,313,999,31.409,6326.4,64.3,1.016,9.0,overtake,59.0,1.2857142857142858,2025-10,0.2899690372045019
2025-10-03,20448,313,1000,36.126,7304.9,82.2,1.125,9.0,overtake,101.0,1.2857142857142858,2025-10,0.4939358372456964
2025-10-04,20485,314,1001,40.716,8247.2,93.5,1.134,10.0,overtake,37.0,1.4285714285714286,2025-10,0.1806199658286551
2025-10-05,20524,314,1004,36.81,7475.1,79.8,1.068,9.0,overtake,39.0,1.2857142857142858,2025-10,0.19002143831611773
2025-10-06,20557,315,1005,37.257,7578.6,80.3,1.06,9.0,overtake,33.0,1.2857142857142858,2025-10,0.1605292601060466
2025-10-07,20584,315,1006,29.516,6011.5,64.1,1.066,10.0,overtake,27.0,1.4285714285714286,2025-10,0.13116984065293433
2025-10-08,20621,314,1007,28.568,5822.3,68.8,1.182,10.0,overtake,37.0,1.4285714285714286,2025-10,0.17942873769458317
2025-10-09,20666,315,1008,29.855,6098.8,71.1,1.166,9.0,overtake,45.0,1.2857142857142858,2025-10,0.21774895964385946
2025-10-10,20691,316,1009,30.825,6300.8,77.3,1.227,9.0,overtake,25.0,1.2857142857142858,2025-10,0.12082547967715432
2025-10-11,20701,315,1010,29.486,6032.8,71.2,1.18,9.0,overtake,10.0,1.2857142857142858,2025-10,0.04830684507994783
2025-10-12,20735,315,1011,22.242,4561.1,50.7,1.112,9.0,overtake,34.0,1.2857142857142858,2025-10,0.16397395707740536
2025-10-13,20763,315,1012,16.963,3485.8,36.3,1.041,7.0,overtake,28.0,1.0,2025-10,0.13485527139623368
2025-10-14,20806,315,1013,14.818,3053.3,29.8,0.976,7.0,overtake,43.0,1.0,2025-10,0.2066711525521484
2025-10-15,20835,317,1014,17.09,3516.4,44.4,1.263,7.0,overtake,29.0,1.0,2025-10,0.13918886489080873
2025-10-16,20865,318,1015,19.059,3916.5,60.2,1.537,7.0,overtake,30.0,1.0,2025-10,0.14378145219266716
2025-10-17,20883,319,1016,20.81,4274.2,71.5,1.673,7.0,overtake,18.0,1.0,2025-10,0.086194512282718
2025-10-18,20908,319,1017,21.65,4450.8,75.7,1.701,7.0,overtake,25.0,1.0,2025-10,0.11957145590204706
2025-10-19,20936,319,1018,20.761,4269.5,77.0,1.803,7.0,overtake,28.0,1.0,2025-10,0.13374092472296523
2025-10-20,20985,320,1019,19.59,4035.8,75.1,1.861,7.0,overtake,49.0,1.0,2025-10,0.23350011913271385
2025-10-21,20999,321,1020,25.385,5251.4,79.1,1.506,7.0,overtake,14.0,1.0,2025-10,0.06666984142102005
2025-10-22,21015,321,1021,22.634,4687.8,68.7,1.466,7.0,overtake,16.0,1.0,2025-10,0.07613609326671425
2025-10-23,21025,321,1022,23.034,4771.6,71.2,1.492,7.0,overtake,10.0,1.0,2025-10,0.04756242568370987
2025-10-24,21027,321,1023,23.353,4838.8,71.6,1.48,7.0,overtake,2.0,1.0,2025-10,0.009511580349075
2025-10-25,21028,321,1025,23.26,4818.2,73.0,1.515,8.0,overtake,1.0,1.1428571428571428,2025-10,0.004755564009891573
2025-10-26,21035,321,1027,22.626,4693.5,65.9,1.404,9.0,overtake,7.0,1.2857142857142858,2025-10,0.033277870216306155
2025-10-27,21048,322,1029,20.541,4272.9,50.5,1.182,10.0,overtake,13.0,1.4285714285714286,2025-10,0.06176358798935766
2025-10-28,21061,321,1030,16.578,3476.3,15.1,0.434,10.0,overtake,13.0,1.4285714285714286,2025-10,0.06172546412800911
2025-10-29,21072,321,1031,13.735,2882.0,12.2,0.423,10.0,overtake,11.0,1.4285714285714286,2025-10,0.05220197418375095
2025-10-30,21085,319,1032,14.319,3006.9,12.3,0.409,10.0,overtake,13.0,1.4285714285714286,2025-10,0.06165520512212473
2025-10-31,21095,289,1033,14.956,3141.2,13.8,0.439,10.0,overtake,10.0,1.4285714285714286,2025-10,0.04740459824602986
2025-11-01,21126,289,1034,8.808,1847.4,13.3,0.72,10.0,overtake,31.0,1.4285714285714286,2025-11,0.1467386159235066
2025-11-02,21150,290,1035,14.635,3077.9,17.4,0.565,8.0,overtake,24.0,1.1428571428571428,2025-11,0.11347517730496454
2025-11-03,21171,292,1036,15.907,3348.4,19.3,0.576,7.0,overtake,21.0,1.0,2025-11,0.09919229134193
2025-11-04,21194,291,1037,16.701,3519.6,20.0,0.568,7.0,overtake,23.0,1.0,2025-11,0.10852127960743606
2025-11-05,21216,292,1038,19.99,4214.5,26.5,0.629,7.0,overtake,22.0,1.0,2025-11,0.10369532428355958
2025-11-06,21230,292,1039,21.111,4455.3,26.6,0.597,7.0,overtake,14.0,1.0,2025-11,0.06594441827602449
2025-11-07,21243,294,1040,20.916,4415.8,27.3,0.618,7.0,overtake,13.0,1.0,2025-11,0.06119662947794567
2025-11-08,21261,295,1041,23.468,4956.7,32.8,0.662,7.0,overtake,18.0,1.0,2025-11,0.0846620572879921
2025-11-09,21273,294,1042,23.891,5049.2,33.2,0.658,7.0,overtake,12.0,1.0,2025-11,0.05640953321111268
2025-11-10,21282,294,1043,25.049,5296.2,34.8,0.657,7.0,overtake,9.0,1.0,2025-11,0.042289258528333803
2025-11-11,21352,294,1043,25.56,5421.9,35.7,0.658,6.0,overtake,70.0,0.8571428571428571,2025-11,0.32783814162607716
2025-11-12,21372,294,1045,28.05,5944.8,50.1,0.843,7.0,overtake,20.0,1.0,2025-11,0.09358038555118847
2025-11-13,21394,294,1046,28.338,6011.9,50.8,0.845,7.0,overtake,22.0,1.0,2025-11,0.10283256987940544
2025-11-14,21420,296,1048,30.389,6454.5,54.8,0.849,7.0,overtake,26.0,1.0,2025-11,0.12138188608776844
2025-11-15,21437,296,1051,30.702,6527.8,53.7,0.823,8.0,overtake,17.0,1.1428571428571428,2025-11,0.07930214115781126
2025-11-16,21462,302,1054,22.097,4698.6,43.8,0.932,10.0,overtake,25.0,1.4285714285714286,2025-11,0.11648495014444135
2025-11-17,21517,301,1057,14.441,3072.0,35.3,1.149,12.0,overtake,55.0,1.7142857142857142,2025-11,0.25561184179950736
2025-11-18,21611,300,1061,10.517,2247.0,25.8,1.148,14.0,overtake,94.0,2.0,2025-11,0.4349636759057887
2025-11-19,21721,301,1062,8.851,1907.0,15.6,0.818,16.0,overtake,110.0,2.2857142857142856,2025-11,0.5064223562451085
2025-11-20,21777,301,1063,10.954,2360.8,24.6,1.042,16.0,overtake,56.0,2.2857142857142856,2025-11,0.25715204114432655
2025-11-21,21818,301,1064,11.182,2415.7,24.0,0.994,16.0,overtake,41.0,2.2857142857142856,2025-11,0.18791823265193874
2025-11-22,21842,301,1065,13.845,2990.8,33.2,1.11,15.0,overtake,24.0,2.142857142857143,2025-11,0.10988004761468731
2025-11-23,21853,300,1066,17.283,3736.1,40.7,1.089,13.0,overtake,11.0,1.8571428571428572,2025-11,0.05033633826019311
2025-11-24,21878,300,1067,17.873,3869.0,41.3,1.067,11.0,overtake,25.0,1.5714285714285714,2025-11,0.11427004296553617
2025-11-25,21928,300,1068,20.221,4386.6,47.4,1.081,9.0,overtake,50.0,1.2857142857142858,2025-11,0.22801897117840203
2025-11-26,21960,300,1069,22.673,4923.8,55.3,1.123,7.0,overtake,32.0,1.0,2025-11,0.14571948998178508
2025-11-27,21978,301,1070,23.003,5004.3,51.2,1.023,7.0,overtake,18.0,1.0,2025-11,0.08190008190008191
2025-11-28,21991,301,1071,22.725,4940.3,57.1,1.156,7.0,overtake,13.0,1.0,2025-11,0.05911509253785639
2025-11-29,22000,301,1072,22.926,4985.2,58.6,1.175,7.0,overtake,9.0,1.0,2025-11,0.04090909090909091
2025-11-30,22055,305,1073,23.053,5026.8,57.6,1.146,7.0,overtake,55.0,1.0,2025-11,0.24937655860349126
2025-12-01,22081,308,1074,19.88,4342.0,47.7,1.099,7.0,overtake,26.0,1.0,2025-12,0.11774829038539922
2025-12-02,22086,308,1075,20.834,4551.1,50.4,1.107,7.0,overtake,5.0,1.0,2025-12,0.022638775695010414
2025-12-03,22096,309,1076,21.856,4775.3,54.0,1.131,7.0,overtake,10.0,1.0,2025-12,0.04525706010137581
2025-12-04,22107,309,1077,20.167,4412.0,46.3,1.049,7.0,overtake,11.0,1.0,2025-12,0.04975799520513865
2025-12-05,22106,309,1078,20.276,4435.8,46.5,1.048,7.0,overtake,-1.0,1.0,2025-12,-0.004523658735185018
2025-12-06,22116,309,1078,19.346,4213.2,65.4,1.552,7.0,overtake,10.0,1.0,2025-12,0.045216133116295895
2025-12-07,22122,309,1079,19.916,4332.9,73.0,1.685,6.0,overtake,6.0,0.8571428571428571,2025-12,0.027122321670735017
2025-12-08,22120,309,1080,20.124,4376.8,74.6,1.704,6.0,overtake,-2.0,0.8571428571428571,2025-12,-0.009041591320072333
2025-12-09,22119,309,1081,17.605,3825.4,68.7,1.796,6.0,overtake,-1.0,0.8571428571428571,2025-12,-0.0045210000452100005
2025-12-10,22115,309,1082,15.173,3297.5,58.0,1.759,6.0,overtake,-4.0,0.8571428571428571,2025-12,-0.018087271082975358
2025-12-11,22127,309,1083,17.663,3840.5,67.7,1.763,6.0,overtake,12.0,0.8571428571428571,2025-12,0.05423238577303746
2025-12-12,22124,309,1084,18.33,3993.0,62.3,1.56,6.0,overtake,-3.0,0.8571428571428571,2025-12,-0.013559934912312421
2025-12-13,22134,309,1085,18.684,4072.3,63.3,1.554,6.0,overtake,10.0,0.8571428571428571,2025-12,0.04517936206740761
2025-12-14,22184,310,1086,19.3,4216.8,64.8,1.537,7.0,overtake,50.0,1.0,2025-12,0.22538766678687344
2025-12-15,22212,310,1087,19.656,4291.9,74.0,1.724,7.0,overtake,28.0,1.0,2025-12,0.12605798667387
2025-12-16,22236,311,1087,20.813,4552.0,75.9,1.667,6.0,overtake,24.0,0.8571428571428571,2025-12,0.10793308148947653
2025-12-17,22249,311,1089,20.572,4498.2,78.8,1.752,7.0,overtake,13.0,1.0,2025-12,0.058429592341228825
2025-12-18,22250,314,1090,21.226,4642.4,80.3,1.73,7.0,overtake,1.0,1.0,2025-12,0.0044943820224719105
2025-12-19,22254,317,1091,20.209,4443.0,54.4,1.224,7.0,overtake,4.0,1.0,2025-12,0.017974296755639437
2025-12-20,22266,318,1091,19.785,4348.2,57.1,1.313,7.0,overtake,12.0,1.0,2025-12,0.05389382915656157
2025-12-21,22267,318,1092,20.742,4558.3,60.3,1.323,6.0,overtake,1.0,0.8571428571428571,2025-12,0.004490950734270444
2025-12-22,22268,319,1093,21.14,4644.4,63.0,1.356,6.0,overtake,1.0,0.8571428571428571,2025-12,0.004490749056942698
2025-12-23,22274,319,1093,18.182,3974.2,75.6,1.902,6.0,overtake,6.0,0.8571428571428571,2025-12,0.02693723623956182
2025-12-24,22288,319,1094,16.478,3606.9,65.8,1.824,5.0,overtake,14.0,0.7142857142857143,2025-12,0.06281407035175879
2025-12-25,22309,319,1094,16.892,3701.9,66.6,1.799,5.0,overtake,21.0,0.7142857142857143,2025-12,0.09413241292751805
2025-12-26,22318,319,1094,16.752,3668.4,70.3,1.916,4.0,overtake,9.0,0.5714285714285714,2025-12,0.04032619410341429
2025-12-27,22320,320,1095,17.227,3773.3,71.8,1.903,3.0,overtake,2.0,0.42857142857142855,2025-12,0.008960573476702509
2025-12-28,22326,322,1096,17.572,3849.6,73.5,1.909,4.0,overtake,6.0,0.5714285714285714,2025-12,0.026874496103198062
2025-12-29,22322,322,1097,16.899,3697.3,74.9,2.026,4.0,overtake,-4.0,0.5714285714285714,2025-12,-0.017919541259743748
2025-12-30,22326,322,1098,16.967,3708.4,79.7,2.149,5.0,overtake,4.0,0.7142857142857143,2025-12,0.017916330735465377
2025-12-31,22321,322,1098,14.66,3206.1,66.2,2.065,4.0,overtake,-5.0,0.5714285714285714,2025-12,-0.022400430088257695
2026-01-01,22321,324,1100,14.825,3242.0,67.0,2.067,5.0,overtake,0.0,0.7142857142857143,2026-01,0.0
2026-01-02,22375,324,1101,15.089,3308.6,67.6,2.043,6.0,overtake,54.0,0.8571428571428571,2026-01,0.24134078212290502
2026-01-03,22390,325,1102,13.679,3002.8,60.0,1.998,7.0,overtake,15.0,1.0,2026-01,0.06699419383653417
2026-01-04,22388,325,1103,13.856,3040.3,61.8,2.033,7.0,overtake,-2.0,1.0,2026-01,-0.008933357155619081
2026-01-05,22401,326,1104,14.162,3110.2,62.3,2.003,7.0,overtake,13.0,1.0,2026-01,0.058033123521271365
2026-01-06,22401,326,1105,13.715,3008.3,63.9,2.124,7.0,overtake,0.0,1.0,2026-01,0.0
2026-01-07,22405,326,1105,13.568,2987.6,52.3,1.751,7.0,overtake,4.0,1.0,2026-01,0.01785315777728186
2026-01-08,22409,326,1106,13.269,2921.6,51.9,1.776,6.0,overtake,4.0,0.8571428571428571,2026-01,0.017849970993797135
2026-01-09,22410,326,1106,13.5,2972.7,52.7,1.773,6.0,overtake,1.0,0.8571428571428571,2026-01,0.004462293618920125
2026-01-10,22417,326,1107,13.156,2911.3,37.9,1.302,5.0,overtake,7.0,0.7142857142857143,2026-01,0.03122630146763617
2026-01-11,22411,326,1107,13.355,2954.4,38.6,1.307,5.0,overtake,-6.0,0.7142857142857143,2026-01,-0.026772567042969972
2026-01-12,22416,326,1107,13.469,2980.4,38.8,1.302,4.0,overtake,5.0,0.5714285714285714,2026-01,0.02230549607423269
2026-01-13,22409,327,1108,13.651,3019.7,39.4,1.305,3.0,overtake,-7.0,0.42857142857142855,2026-01,-0.031237449239144986
2026-01-14,22421,326,1108,13.712,3034.5,39.8,1.312,3.0,overtake,12.0,0.42857142857142855,2026-01,0.053521252397306096
2026-01-15,22434,326,1109,12.303,2716.7,43.4,1.598,3.0,overtake,13.0,0.42857142857142855,2026-01,0.057947757867522515
2026-01-16,22443,326,1110,12.422,2743.6,44.2,1.611,4.0,overtake,9.0,0.5714285714285714,2026-01,0.04010159069643096
2026-01-17,22455,326,1111,13.321,2943.5,47.8,1.624,4.0,overtake,12.0,0.5714285714285714,2026-01,0.053440213760855046
2026-01-18,22458,327,1111,13.549,2994.0,48.8,1.63,4.0,overtake,3.0,0.5714285714285714,2026-01,0.01335826876836762
2026-01-19,22461,327,1112,14.674,3249.3,46.7,1.437,5.0,overtake,3.0,0.7142857142857143,2026-01,0.013356484573260316
2026-01-20,22472,328,1113,13.678,3030.5,43.2,1.426,5.0,overtake,11.0,0.7142857142857143,2026-01,0.0489498042007832
2026-01-21,22484,330,1114,14.888,3305.4,42.1,1.274,5.0,overtake,12.0,0.7142857142857143,2026-01,0.05337128624799858
2026-01-22,22489,339,1115,15.337,3403.8,45.4,1.334,6.0,overtake,5.0,0.8571428571428571,2026-01,0.022233091733736495
2026-01-23,22492,338,1116,13.103,2895.2,52.0,1.796,5.0,overtake,3.0,0.7142857142857143,2026-01,0.013338075760270317
2026-01-24,22510,293,1117,13.199,2918.4,52.6,1.802,6.0,overtake,18.0,0.8571428571428571,2026-01,0.07996446023989337
2026-01-25,22516,292,1118,15.578,3451.6,55.9,1.62,7.0,overtake,6.0,1.0,2026-01,0.026647717178895008
2026-01-26,22518,293,1119,15.698,3480.6,54.3,1.56,7.0,overtake,2.0,1.0,2026-01,0.008881783462119193
2026-01-27,22526,295,1120,16.237,3599.0,58.6,1.628,7.0,overtake,8.0,1.0,2026-01,0.03551451655864335
2026-01-28,22538,297,1121,17.366,3849.9,64.1,1.665,7.0,overtake,12.0,1.0,2026-01,0.05324341112787292
2026-01-29,22593,297,1123,17.429,3873.3,64.4,1.663,7.0,overtake,55.0,1.0,2026-01,0.24343823308104282
2026-01-30,22704,299,1128,20.298,4550.6,57.9,1.272,10.0,overtake,111.0,1.4285714285714286,2026-01,0.48890063424947144
2026-01-31,22737,300,1130,20.797,4670.9,57.8,1.237,11.0,overtake,33.0,1.5714285714285714,2026-01,0.14513788098693758
2026-02-01,22754,301,1131,17.945,4028.4,54.7,1.358,11.0,overtake,17.0,1.5714285714285714,2026-02,0.07471213852509449
2026-02-02,22772,301,1133,19.036,4285.0,49.8,1.162,11.0,overtake,18.0,1.5714285714285714,2026-02,0.07904444054101528
2026-02-03,22803,301,1134,16.217,3649.8,48.2,1.321,11.0,overtake,31.0,1.5714285714285714,2026-02,0.13594702451431828
2026-02-04,22826,301,1135,16.752,3776.0,47.7,1.263,11.0,overtake,23.0,1.5714285714285714,2026-02,0.10076228861824235
2026-02-05,22856,301,1136,17.773,4015.4,46.8,1.166,12.0,overtake,30.0,1.7142857142857142,2026-02,0.1312565628281414
2026-02-06,22902,301,1137,19.9,4512.4,45.2,1.002,8.0,overtake,46.0,1.1428571428571428,2026-02,0.20085582045236225
2026-02-07,22933,301,1138,17.971,4068.5,52.8,1.298,7.0,overtake,31.0,1.0,2026-02,0.13517638337766538
2026-02-08,22948,303,1138,18.695,4236.3,53.8,1.27,7.0,overtake,15.0,1.0,2026-02,0.0653651734355935
2026-02-09,22973,304,1139,17.424,3957.6,45.2,1.142,7.0,overtake,25.0,1.0,2026-02,0.10882340138423366
2026-02-10,22997,304,1140,16.455,3742.8,41.3,1.103,7.0,overtake,24.0,1.0,2026-02,0.10436143844849328
2026-02-11,23019,306,1141,15.023,3418.7,39.5,1.155,7.0,overtake,22.0,1.0,2026-02,0.09557322212085669
2026-02-12,23038,306,1142,15.515,3532.5,41.8,1.183,6.0,overtake,19.0,0.8571428571428571,2026-02,0.08247243684347601
2026-02-13,23033,308,1144,15.715,3577.6,42.1,1.177,7.0,overtake,-5.0,1.0,2026-02,-0.021707984196587503
2026-02-14,23030,308,1145,13.883,3164.2,33.0,1.043,7.0,overtake,-3.0,1.0,2026-02,-0.013026487190620929
2026-02-15,23036,308,1145,13.958,3182.4,32.9,1.034,7.0,overtake,6.0,1.0,2026-02,0.026046188574405278
2026-02-16,23042,308,1147,13.073,2977.9,34.4,1.155,7.0,overtake,6.0,1.0,2026-02,0.026039406301536328
2026-02-17,23043,316,1148,12.406,2826.9,31.9,1.128,7.0,overtake,1.0,1.0,2026-02,0.00433971271101853
2026-02-18,23046,317,1149,8.825,2004.6,29.2,1.457,8.0,overtake,3.0,1.1428571428571428,2026-02,0.013017443374121324
2026-02-19,23057,317,1150,6.169,1406.2,16.1,1.145,8.0,overtake,11.0,1.1428571428571428,2026-02,0.047707854447673156
2026-02-20,23061,323,1151,7.38,1667.7,34.3,2.057,7.0,overtake,4.0,1.0,2026-02,0.017345301591431418
2026-02-21,23100,327,1154,7.22,1631.7,36.2,2.219,9.0,overtake,39.0,1.2857142857142858,2026-02,0.16883116883116883
2026-02-22,23123,328,1156,7.083,1606.3,31.5,1.961,11.0,overtake,23.0,1.5714285714285714,2026-02,0.09946806210266834
2026-02-23,23143,327,1158,9.366,2130.8,36.7,1.722,10.0,overtake,20.0,1.4285714285714286,2026-02,0.0864192196344467
2026-02-24,23156,327,1159,9.887,2250.9,38.6,1.715,11.0,overtake,13.0,1.5714285714285714,2026-02,0.05614095698738988
2026-02-25,23202,327,1160,10.135,2311.6,40.0,1.73,11.0,overtake,46.0,1.5714285714285714,2026-02,0.19825877079562107
2026-02-26,23220,327,1161,10.487,2394.4,40.6,1.696,11.0,overtake,18.0,1.5714285714285714,2026-02,0.07751937984496124
2026-02-27,23251,328,1162,11.064,2529.8,42.7,1.688,12.0,overtake,31.0,1.7142857142857142,2026-02,0.13332759881295428
2026-02-28,23327,334,1167,12.548,2878.3,48.7,1.692,11.0,overtake,76.0,1.5714285714285714,2026-02,0.3258027178805676
2026-03-01,23383,334,1171,13.098,3011.9,50.8,1.687,15.0,overtake,56.0,2.142857142857143,2026-03,0.23949022794337768
2026-03-02,23417,335,1173,13.563,3138.1,38.0,1.211,15.0,overtake,34.0,2.142857142857143,2026-03,0.1451936627236623
2026-03-03,23477,336,1174,17.17,3984.8,46.3,1.162,15.0,overtake,60.0,2.142857142857143,2026-03,0.2555692805724752
2026-03-04,23517,337,1175,16.746,3890.8,47.4,1.218,15.0,overtake,40.0,2.142857142857143,2026-03,0.1700897223285283
2026-03-05,23543,339,1176,17.553,4086.1,46.3,1.133,15.0,overtake,26.0,2.142857142857143,2026-03,0.11043622308117064
2026-03-06,23561,341,1177,16.593,3867.6,41.8,1.081,15.0,overtake,18.0,2.142857142857143,2026-03,0.07639743644157718
2026-03-07,23587,342,1178,16.831,3928.0,41.9,1.067,15.0,overtake,26.0,2.142857142857143,2026-03,0.11023021155721373
2026-03-08,23605,342,1179,16.194,3781.5,41.0,1.084,11.0,overtake,18.0,1.5714285714285714,2026-03,0.07625503071383181
2026-03-09,23630,342,1179,15.099,3537.8,30.1,0.851,8.0,overtake,25.0,1.1428571428571428,2026-03,0.10579771476936098
2026-03-10,23628,342,1181,13.631,3174.7,46.1,1.452,7.0,overtake,-2.0,1.0,2026-03,-0.008464533604198408
2026-03-11,23637,343,1182,13.945,3246.9,49.3,1.518,7.0,overtake,9.0,1.0,2026-03,0.038075897956593475
2026-03-12,23644,342,1183,10.892,2535.0,40.2,1.586,7.0,overtake,7.0,1.0,2026-03,0.029605819658264254
2026-03-13,23660,342,1184,11.031,2569.0,41.0,1.596,7.0,overtake,16.0,1.0,2026-03,0.0676246830092984
2026-03-14,23670,342,1184,13.067,3043.4,49.6,1.63,7.0,overtake,10.0,1.0,2026-03,0.04224757076468103
2026-03-15,23698,342,1186,14.296,3335.4,52.5,1.574,7.0,overtake,28.0,1.0,2026-03,0.11815343066925478
2026-03-16,23711,342,1187,14.483,3381.3,52.7,1.559,7.0,overtake,13.0,1.0,2026-03,0.05482687360296908
2026-03-17,23718,346,1188,12.23,2856.4,44.2,1.547,7.0,overtake,7.0,1.0,2026-03,0.029513449700649293
2026-03-18,23710,345,1189,12.129,2833.4,42.3,1.493,7.0,overtake,-8.0,1.0,2026-03,-0.03374103753690426
2026-03-19,23736,345,1190,13.817,3223.0,56.5,1.753,7.0,overtake,26.0,1.0,2026-03,0.10953825412874957
2026-03-20,23754,346,1191,14.633,3411.8,64.2,1.882,7.0,overtake,18.0,1.0,2026-03,0.07577671129072998
2026-03-21,23833,347,1196,14.857,3479.7,61.2,1.759,11.0,overtake,79.0,1.5714285714285714,2026-03,0.33147316745688754
2026-03-22,23915,351,1198,10.187,2400.0,36.3,1.513,12.0,overtake,82.0,1.7142857142857142,2026-03,0.34288103700606315
2026-03-23,23961,353,1202,10.01,2361.3,37.2,1.575,15.0,overtake,46.0,2.142857142857143,2026-03,0.19197863194357498
2026-03-24,23995,353,1203,7.174,1703.7,17.6,1.033,15.0,overtake,34.0,2.142857142857143,2026-03,0.14169618670556364
2026-03-25,24014,354,1203,7.267,1727.4,17.7,1.025,15.0,overtake,19.0,2.142857142857143,2026-03,0.07912051303406346
2026-03-26,24022,354,1203,8.076,1922.2,17.8,0.926,13.0,overtake,8.0,1.8571428571428572,2026-03,0.0333028057613854
2026-03-27,24033,355,1206,8.119,1933.5,17.8,0.921,15.0,overtake,11.0,2.142857142857143,2026-03,0.04577039903466067
2026-03-28,24074,356,1209,7.426,1772.7,15.1,0.852,13.0,overtake,41.0,1.8571428571428572,2026-03,0.17030821633297333
2026-03-29,24154,359,1217,8.279,1983.7,15.9,0.802,19.0,overtake,80.0,2.7142857142857144,2026-03,0.33120808147718805
2026-03-30,24547,359,1220,6.18,1502.4,14.5,0.965,18.0,overtake,393.0,2.5714285714285716,2026-03,1.6010103067584633
